CompanyId,VATPeriod,VATDate,Sector,OutputVAT,ExpectedOutputVAT,InputVAT,ExpectedInputVAT,TotalSales,CountSellerInvoices,TotalPurchases,CountBuyerInvoices,ReportedVATLiability,ExpectedVATLiability,Size,SizeCategory,SalesBase_Standard,SalesBase_Reduced,SalesBase_Zero,PurchasesBase_Standard,PurchasesBase_Reduced,PurchasesBase_Zero
2032,2023 Q1,2023-03-31,Importer,68259.92,1341.92,0.0,0.0,541090.27,101.0,0.0,0.0,68259.92,1341.92,541090.27,Small,285684.92,92839.91,97022.56,0.0,0.0,0.0
2032,2023 Q2,2023-06-30,Importer,65355.64,8.64,0.0,0.0,611650.55,97.0,0.0,0.0,65355.64,8.64,611650.55,Small,348566.23,78938.9,126785.01,0.0,0.0,0.0
2032,2023 Q3,2023-09-30,Importer,65506.32,677.3199999999999,0.0,0.0,523618.56,95.0,0.0,0.0,65506.32,677.3199999999999,523618.56,Small,280575.47,84183.88,96333.92,0.0,0.0,0.0
2032,2023 Q4,2023-12-31,Importer,71909.04,48.04,0.0,0.0,589520.48,95.0,0.0,0.0,71909.04,48.04,589520.48,Small,336995.69,81283.12,90227.67,0.0,0.0,0.0
2032,2024 Q1,2024-03-31,Importer,75228.59,7.59,0.0,0.0,614601.58,97.0,0.0,0.0,75228.59,7.59,614601.58,Small,318604.59,87358.73,150361.47,0.0,0.0,0.0
2032,2024 Q2,2024-06-30,Importer,72088.3,42.3,0.0,0.0,619874.23,95.0,0.0,0.0,72088.3,42.3,619874.23,Small,336776.56,97903.29,106416.48,0.0,0.0,0.0
2032,2024 Q3,2024-09-30,Importer,74353.15,54.15,0.0,0.0,581422.33,96.0,0.0,0.0,74353.15,54.15,581422.33,Small,330050.85,81546.7,87187.13,0.0,0.0,0.0
2032,2024 Q4,2024-12-31,Importer,92589.9,713.9,0.0,0.0,752244.55,103.0,0.0,0.0,92589.9,713.9,752244.55,Small,428816.82,107867.6,121560.41,0.0,0.0,0.0
2032,2025 Q1,2025-03-31,Importer,88373.02,7680.0199999999995,0.0,0.0,675671.07,87.0,0.0,0.0,88373.02,7680.0199999999995,675671.07,Small,397439.18,104128.89,115997.19,0.0,0.0,0.0
2032,2025 Q2,2025-06-30,Importer,95127.61,1008.6099999999999,0.0,0.0,686393.09,96.0,0.0,0.0,95127.61,1008.6099999999999,686393.09,Small,360955.93,127209.74,113083.42,0.0,0.0,0.0
2032,2025 Q3,2025-09-30,Importer,97421.94,2588.94,0.0,0.0,715097.39,105.0,0.0,0.0,97421.94,2588.94,715097.39,Small,398902.01,148070.92,91414.58,0.0,0.0,0.0
2025,2022 Q4,2022-12-31,Importer,0.0,0.0,0.0,0.0,19582.04,2.0,0.0,0.0,0.0,0.0,19582.04,Small,29373.12,0.0,0.0,0.0,0.0,0.0
2025,2023 Q1,2023-03-31,Importer,15542.76,548.76,0.0,0.0,224841.66,134.0,0.0,0.0,15542.76,548.76,224841.66,Small,71457.71,116753.24,24472.23,0.0,0.0,0.0
2025,2023 Q2,2023-06-30,Importer,13260.82,148.82,0.0,0.0,218421.2,125.0,0.0,0.0,13260.82,148.82,218421.2,Small,90363.63,100116.69,21470.28,0.0,0.0,0.0
2025,2023 Q3,2023-09-30,Importer,14026.22,106.22,0.0,0.0,215282.81,124.0,0.0,0.0,14026.22,106.22,215282.81,Small,71354.46,105899.09,28063.53,0.0,0.0,0.0
2025,2023 Q4,2023-12-31,Importer,15102.59,229.59,0.0,0.0,245567.0,126.0,0.0,0.0,15102.59,229.59,245567.0,Small,97887.69,115371.3,29331.01,0.0,0.0,0.0
2025,2024 Q1,2024-03-31,Importer,14541.39,501.39,0.0,0.0,213360.14,123.0,0.0,0.0,14541.39,501.39,213360.14,Small,69533.44,113178.26,25853.97,0.0,0.0,0.0
2025,2024 Q2,2024-06-30,Importer,13733.57,244.57,0.0,0.0,232740.19,125.0,0.0,0.0,13733.57,244.57,232740.19,Small,91871.93,104659.73,24431.61,0.0,0.0,0.0
2025,2024 Q3,2024-09-30,Importer,14199.15,653.15,0.0,0.0,230994.27,126.0,0.0,0.0,14199.15,653.15,230994.27,Small,83209.1,114045.8,24764.87,0.0,0.0,0.0
2025,2024 Q4,2024-12-31,Importer,15298.97,317.97,0.0,0.0,248031.78,133.0,0.0,0.0,15298.97,317.97,248031.78,Small,83583.89,115217.25,41328.24,0.0,0.0,0.0
2025,2025 Q1,2025-03-31,Importer,13035.17,146.17000000000002,0.0,0.0,223661.99,114.0,0.0,0.0,13035.17,146.17000000000002,223661.99,Small,89670.41,100726.82,27305.77,0.0,0.0,0.0
2025,2025 Q2,2025-06-30,Importer,15308.3,569.3,0.0,0.0,225440.53,125.0,0.0,0.0,15308.3,569.3,225440.53,Small,71021.13,119861.29,27909.24,0.0,0.0,0.0
2025,2025 Q3,2025-09-30,Importer,14774.97,380.96999999999997,0.0,0.0,231800.86,135.0,0.0,0.0,14774.97,380.96999999999997,231800.86,Small,82914.16,114083.25,28269.25,0.0,0.0,0.0
2061,2022 Q4,2022-12-31,Importer,0.0,0.0,0.0,0.0,8154.49,2.0,0.0,0.0,0.0,0.0,8154.49,Small,12232.47,0.0,0.0,0.0,0.0,0.0
2061,2023 Q1,2023-03-31,Importer,178150.89,104.89,0.0,0.0,1269302.72,355.0,0.0,0.0,178150.89,104.89,1269302.72,Small,582323.46,406552.3,100450.9,0.0,0.0,0.0
2061,2023 Q2,2023-06-30,Importer,173351.0,4347.0,0.0,0.0,1221751.81,330.0,0.0,0.0,173351.0,4347.0,1221751.81,Small,555779.19,404759.75,111758.21,0.0,0.0,0.0
2061,2023 Q3,2023-09-30,Importer,184183.5,4397.5,0.0,0.0,1264313.49,329.0,0.0,0.0,184183.5,4397.5,1264313.49,Small,598194.76,394016.16,107966.78,0.0,0.0,0.0
2061,2023 Q4,2023-12-31,Importer,203071.29,4719.29,0.0,0.0,1375313.12,329.0,0.0,0.0,203071.29,4719.29,1375313.12,Small,672615.34,402184.12,114373.68,0.0,0.0,0.0
2061,2024 Q1,2024-03-31,Importer,180399.22,585.22,0.0,0.0,1252474.4,329.0,0.0,0.0,180399.22,585.22,1252474.4,Small,562919.62,394562.38,116886.44,0.0,0.0,0.0
2061,2024 Q2,2024-06-30,Importer,185549.83,3700.83,0.0,0.0,1275957.14,328.0,0.0,0.0,185549.83,3700.83,1275957.14,Small,581995.37,419444.47,104749.8,0.0,0.0,0.0
2061,2024 Q3,2024-09-30,Importer,187787.57,85.57,0.0,0.0,1301854.46,331.0,0.0,0.0,187787.57,85.57,1301854.46,Small,595464.48,405411.65,111411.81,0.0,0.0,0.0
2061,2024 Q4,2024-12-31,Importer,215021.07,740.07,0.0,0.0,1528941.62,354.0,0.0,0.0,215021.07,740.07,1528941.62,Small,674734.75,497929.46,142357.3,0.0,0.0,0.0
2061,2025 Q1,2025-03-31,Importer,181829.22,51.22,0.0,0.0,1301424.35,305.0,0.0,0.0,181829.22,51.22,1301424.35,Small,611373.37,383288.63,129095.19,0.0,0.0,0.0
2061,2025 Q2,2025-06-30,Importer,189699.5,585.5,0.0,0.0,1307443.42,330.0,0.0,0.0,189699.5,585.5,1307443.42,Small,587658.05,422945.57,111824.6,0.0,0.0,0.0
2061,2025 Q3,2025-09-30,Importer,198916.17,4233.17,0.0,0.0,1377749.5,357.0,0.0,0.0,198916.17,4233.17,1377749.5,Small,640790.8,446754.7,112238.44,0.0,0.0,0.0
2052,2022 Q4,2022-12-31,Importer,0.0,0.0,0.0,0.0,31504.58,2.0,0.0,0.0,0.0,0.0,31504.58,Small,47257.74,0.0,0.0,0.0,0.0,0.0
2052,2023 Q1,2023-03-31,Importer,40713.38,39.38,0.0,0.0,1086964.32,243.0,0.0,0.0,40713.38,39.38,1086964.32,Small,335631.82,155438.66,548874.33,0.0,0.0,0.0
2052,2023 Q2,2023-06-30,Importer,45713.26,33.26,0.0,0.0,1098350.3,224.0,0.0,0.0,45713.26,33.26,1098350.3,Small,289326.5,168251.68,589620.96,0.0,0.0,0.0
2052,2023 Q3,2023-09-30,Importer,43363.14,786.14,0.0,0.0,1017508.25,227.0,0.0,0.0,43363.14,786.14,1017508.25,Small,298648.56,176852.71,499884.4,0.0,0.0,0.0
2052,2023 Q4,2023-12-31,Importer,42890.63,1079.63,0.0,0.0,1092253.71,224.0,0.0,0.0,42890.63,1079.63,1092253.71,Small,344224.67,184163.29,523856.79,0.0,0.0,0.0
2052,2024 Q1,2024-03-31,Importer,46081.37,605.37,0.0,0.0,1158490.32,228.0,0.0,0.0,46081.37,605.37,1158490.32,Small,355663.88,175255.53,580131.68,0.0,0.0,0.0
2052,2024 Q2,2024-06-30,Importer,48060.21,192.21,0.0,0.0,1192405.06,226.0,0.0,0.0,48060.21,192.21,1192405.06,Small,340470.23,183408.13,630243.04,0.0,0.0,0.0
2052,2024 Q3,2024-09-30,Importer,43516.59,790.59,0.0,0.0,1104149.28,225.0,0.0,0.0,43516.59,790.59,1104149.28,Small,315863.75,202462.53,533696.92,0.0,0.0,0.0
2052,2024 Q4,2024-12-31,Importer,43857.05,589.05,0.0,0.0,1263848.44,244.0,0.0,0.0,43857.05,589.05,1263848.44,Small,398160.64,207811.08,602647.26,0.0,0.0,0.0
2052,2025 Q1,2025-03-31,Importer,42837.04,56.04,0.0,0.0,1164109.45,209.0,0.0,0.0,42837.04,56.04,1164109.45,Small,367510.25,166020.43,579823.83,0.0,0.0,0.0
2052,2025 Q2,2025-06-30,Importer,55926.4,885.4000000000001,0.0,0.0,1290467.65,226.0,0.0,0.0,55926.4,885.4000000000001,1290467.65,Small,342132.0,216481.1,683011.52,0.0,0.0,0.0
2052,2025 Q3,2025-09-30,Importer,52019.5,31.5,0.0,0.0,1189776.55,243.0,0.0,0.0,52019.5,31.5,1189776.55,Small,314898.69,207693.96,652323.62,0.0,0.0,0.0
2031,2022 Q4,2022-12-31,Importer,0.0,0.0,0.0,0.0,7064.98,2.0,0.0,0.0,0.0,0.0,7064.98,Medium,10598.94,0.0,0.0,0.0,0.0,0.0
2031,2023 Q1,2023-03-31,Importer,131813.69,1778.69,0.0,0.0,4302008.11,237.0,0.0,0.0,131813.69,1778.69,4302008.11,Medium,243731.81,591085.06,3531339.72,0.0,0.0,0.0
2031,2023 Q2,2023-06-30,Importer,129932.98,2140.98,0.0,0.0,3676356.78,218.0,0.0,0.0,129932.98,2140.98,3676356.78,Medium,217932.36,624080.97,2716288.77,0.0,0.0,0.0
2031,2023 Q3,2023-09-30,Importer,123669.77,95.77,0.0,0.0,3507519.45,217.0,0.0,0.0,123669.77,95.77,3507519.45,Medium,218377.74,556349.34,2613476.51,0.0,0.0,0.0
2031,2023 Q4,2023-12-31,Importer,133033.62,4444.62,0.0,0.0,4190197.39,218.0,0.0,0.0,133033.62,4444.62,4190197.39,Medium,221458.47,660088.14,3212880.07,0.0,0.0,0.0
2031,2024 Q1,2024-03-31,Importer,136566.0,0.0,0.0,0.0,4274124.87,219.0,0.0,0.0,136566.0,0.0,4274124.87,Medium,266276.2,650722.29,3222665.8,0.0,0.0,0.0
2031,2024 Q2,2024-06-30,Importer,131704.33,1513.33,0.0,0.0,3997045.04,218.0,0.0,0.0,131704.33,1513.33,3997045.04,Medium,237178.72,663051.95,3006792.11,0.0,0.0,0.0
2031,2024 Q3,2024-09-30,Importer,132464.99,6466.99,0.0,0.0,3759498.36,215.0,0.0,0.0,132464.99,6466.99,3759498.36,Medium,222667.34,669841.53,2780372.57,0.0,0.0,0.0
2031,2024 Q4,2024-12-31,Importer,151461.66,139.66,0.0,0.0,4946871.35,236.0,0.0,0.0,151461.66,139.66,4946871.35,Medium,271423.56,694063.37,3833296.33,0.0,0.0,0.0
2031,2025 Q1,2025-03-31,Importer,130769.07,87.07,0.0,0.0,4568819.59,200.0,0.0,0.0,130769.07,87.07,4568819.59,Medium,210309.55,637689.73,3840907.56,0.0,0.0,0.0
2031,2025 Q2,2025-06-30,Importer,148159.69,6477.69,0.0,0.0,4349726.17,222.0,0.0,0.0,148159.69,6477.69,4349726.17,Medium,270249.06,811086.97,3172052.14,0.0,0.0,0.0
2031,2025 Q3,2025-09-30,Importer,141155.21,7486.21,0.0,0.0,4162547.45,238.0,0.0,0.0,141155.21,7486.21,4162547.45,Medium,257914.42,745006.6,3077059.27,0.0,0.0,0.0
2,2022 Q4,2022-12-31,Pizzeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,0.0,0.0,0.0,0.0,0.0,0.0
2,2023 Q1,2023-03-31,Pizzeria,52193.0,60689.0,20915.0,25008.0,303446.0,90.0,125042.0,115.0,31278.0,35681.0,428488.0,Small,242757.16,0.0,0.0,68063.77,31194.73,4868.8
2,2023 Q2,2023-06-30,Pizzeria,63536.0,73537.0,23411.99,28484.99,367685.0,91.0,142648.9,108.0,40124.009999999995,45052.009999999995,510333.9,Small,294148.16,0.0,0.0,73460.25,40827.43,5397.16
2,2023 Q3,2023-09-30,Pizzeria,82020.0,94493.0,28304.0,34568.0,472466.0,92.0,172842.0,107.0,53716.0,59925.0,645308.0,Small,377973.42,0.0,0.0,88799.1,48839.92,6898.99
2,2023 Q4,2023-12-31,Pizzeria,88559.0,116372.0,34051.0,41424.0,581863.0,92.0,207123.0,107.0,54508.0,74948.0,788986.0,Small,465491.09,0.0,0.0,108134.77,56145.06,8792.14
2,2024 Q1,2024-03-31,Pizzeria,75460.0,89302.0,27631.02,33369.02,446512.0,91.0,167124.2,108.0,47828.979999999996,55932.98,613636.2,Small,357209.56,0.0,0.0,88423.66,44759.01,6862.24
2,2024 Q2,2024-06-30,Pizzeria,48373.0,55858.0,18704.9,22516.9,279293.0,91.0,112621.06,108.0,29668.1,33341.1,391914.06,Small,223434.87,0.0,0.0,59787.05,30141.76,4058.42
2,2024 Q3,2024-09-30,Pizzeria,50317.0,57571.0,19030.04,22836.04,287858.0,92.0,114355.38,108.0,31286.96,34734.96,402213.38,Small,230287.12,0.0,0.0,61108.21,30373.48,4187.79
2,2024 Q4,2024-12-31,Pizzeria,77458.0,99688.0,32531.09,39468.09,498443.0,92.0,197825.79,116.0,44926.91,60219.91,696268.79,Small,398754.59,0.0,0.0,103272.59,54674.72,8316.09
2,2025 Q1,2025-03-31,Pizzeria,105064.0,119120.0,33189.02,40356.02,595604.0,90.0,202042.22,100.0,71874.98000000001,78763.98000000001,797646.22,Small,476483.69,0.0,0.0,105162.22,55709.91,8501.09
2,2025 Q2,2025-06-30,Pizzeria,85376.0,95820.0,28976.6,35521.6,479104.0,91.0,178256.37,108.0,56399.4,60298.4,657360.37,Small,383283.73,0.0,0.0,89504.91,54099.38,6968.1
2,2025 Q3,2025-09-30,Pizzeria,57439.0,66098.0,21279.0,25703.0,330493.0,92.0,128515.0,115.0,36160.0,40395.0,459008.0,Small,264394.37,0.0,0.0,67851.1,34536.46,4847.97
3,2022 Q4,2022-12-31,Pizzeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,0.0,0.0,0.0,0.0,0.0,0.0
3,2023 Q1,2023-03-31,Pizzeria,104464.0,111607.0,34440.42,42351.42,558037.0,90.0,211761.1,116.0,70023.58,69255.58,769798.1,Small,446429.81,0.0,0.0,113770.07,60078.86,9517.36
3,2023 Q2,2023-06-30,Pizzeria,80457.0,101459.0,28959.0,36257.0,507298.0,91.0,181288.0,107.0,51498.0,65202.0,688586.0,Small,405838.39,0.0,0.0,87209.24,57261.45,7858.24
3,2023 Q3,2023-09-30,Pizzeria,78131.0,100297.0,28498.0,35513.0,501487.0,92.0,177565.0,107.0,49633.0,64784.0,679052.0,Small,401189.75,0.0,0.0,86727.14,54536.86,7802.97
3,2023 Q4,2023-12-31,Pizzeria,113111.0,125819.0,34922.0,43389.0,629095.0,92.0,216947.0,107.0,78189.0,82430.0,846042.0,Small,503276.4,0.0,0.0,107543.65,64291.58,10189.86
3,2024 Q1,2024-03-31,Pizzeria,118860.0,128776.0,36122.0,44932.0,643881.0,91.0,224660.0,107.0,82738.0,83844.0,868541.0,Small,515105.44,0.0,0.0,111028.8,66919.97,10589.47
3,2024 Q2,2024-06-30,Pizzeria,90152.0,114843.0,32264.0,40550.0,574216.0,91.0,202753.0,107.0,57888.0,74293.0,776969.0,Small,459373.39,0.0,0.0,96554.81,65004.76,8929.84
3,2024 Q3,2024-09-30,Pizzeria,88460.0,113120.0,31496.0,39402.0,565602.0,92.0,197014.0,107.0,56964.0,73718.0,762616.0,Small,452482.04,0.0,0.0,95232.67,61506.93,8778.25
3,2024 Q4,2024-12-31,Pizzeria,129996.0,141608.0,41675.0,52017.0,708040.0,92.0,260089.0,115.0,88321.0,89591.0,968129.0,Small,566432.5,0.0,0.0,127459.94,78481.09,12473.52
3,2025 Q1,2025-03-31,Pizzeria,134855.0,143310.0,37133.0,46247.0,716550.0,90.0,231235.0,99.0,97722.0,97063.0,947785.0,Small,573240.71,0.0,0.0,113880.88,69304.33,10916.52
3,2025 Q2,2025-06-30,Pizzeria,99786.0,128922.0,37188.33,46485.33,644614.0,91.0,232430.65,108.0,62597.67,82436.67,877044.65,Small,515691.42,0.0,0.0,118510.2,72938.4,10019.68
3,2025 Q3,2025-09-30,Pizzeria,98796.0,126662.0,35039.0,43987.0,633311.0,92.0,219937.0,115.0,63757.0,82675.0,853248.0,Small,506648.73,0.0,0.0,105352.77,69606.64,9938.66
4,2022 Q4,2022-12-31,Pizzeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,0.0,0.0,0.0,0.0,0.0,0.0
4,2023 Q1,2023-03-31,Pizzeria,85042.0,85042.0,27597.0,33947.0,425212.0,90.0,169738.0,115.0,57445.0,51095.0,594950.0,Small,340170.28,0.0,0.0,85841.41,49097.2,7202.73
4,2023 Q2,2023-06-30,Pizzeria,77550.0,77550.0,24478.0,30392.0,387750.0,91.0,151962.0,107.0,53072.0,47158.0,539712.0,Small,310200.24,0.0,0.0,74311.62,47206.13,5965.88
4,2023 Q3,2023-09-30,Pizzeria,76887.0,76887.0,24130.0,29807.0,384439.0,92.0,149036.0,107.0,52757.0,47080.0,533475.0,Small,307551.9,0.0,0.0,74081.82,44882.97,5941.21
4,2023 Q4,2023-12-31,Pizzeria,96706.0,96706.0,29399.0,36233.0,483534.0,92.0,181166.0,107.0,67307.0,60473.0,664700.0,Small,386827.34,0.0,0.0,91211.16,52776.78,7778.79
4,2024 Q1,2024-03-31,Pizzeria,99218.0,99218.0,30470.0,37621.0,496090.0,91.0,188106.0,107.0,68748.0,61597.0,684196.0,Small,396872.75,0.0,0.0,94233.88,55298.65,8103.04
4,2024 Q2,2024-06-30,Pizzeria,88679.0,88679.0,27401.0,34184.0,443398.0,91.0,170922.0,107.0,61278.0,54495.0,614320.0,Small,354719.03,0.0,0.0,82537.83,54134.65,6848.33
4,2024 Q3,2024-09-30,Pizzeria,87533.0,87533.0,26783.0,33242.0,437667.0,92.0,166213.0,107.0,60750.0,54291.0,603880.0,Small,350134.32,0.0,0.0,81585.67,51098.31,6746.2
4,2024 Q4,2024-12-31,Pizzeria,109783.0,109783.0,35236.82,43654.82,548919.0,92.0,218507.39,116.0,74546.18,66128.18,767426.39,Small,439135.88,0.0,0.0,108233.73,65894.12,9604.83
4,2025 Q1,2025-03-31,Pizzeria,111295.0,111295.0,31515.0,38974.0,556475.0,90.0,194871.0,99.0,79780.0,72321.0,751346.0,Small,445180.64,0.0,0.0,97188.43,57747.26,8419.99
4,2025 Q2,2025-06-30,Pizzeria,100281.0,100281.0,30361.0,38027.0,501406.0,91.0,190139.0,107.0,69920.0,62254.0,691545.0,Small,401125.14,0.0,0.0,90852.6,61185.58,7740.31
4,2025 Q3,2025-09-30,Pizzeria,98671.0,98671.0,29871.0,37230.0,493357.0,92.0,186152.0,115.0,68800.0,61441.0,679509.0,Small,394685.97,0.0,0.0,90377.2,58215.27,7689.32
5,2022 Q4,2022-12-31,Pizzeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,0.0,0.0,0.0,0.0,0.0,0.0
5,2023 Q1,2023-03-31,Pizzeria,74781.0,103146.0,30210.78,37003.78,515732.0,90.0,187254.0,116.0,44570.22,66142.22,702986.0,Small,412586.06,0.0,0.0,92907.38,56372.35,8257.36
5,2023 Q2,2023-06-30,Pizzeria,67058.0,92749.0,27569.46,33737.46,463748.0,91.0,170678.3,108.0,39488.54,59011.54,634426.3,Small,370999.19,0.0,0.0,89562.52,52168.06,6744.11
5,2023 Q3,2023-09-30,Pizzeria,67009.0,91543.0,26930.58,32820.58,457715.0,92.0,166156.92,108.0,40078.42,58722.42,623871.92,Small,366172.34,0.0,0.0,87509.16,49626.86,6688.35
5,2023 Q4,2023-12-31,Pizzeria,100163.0,115928.0,33265.46,40508.46,579644.0,92.0,204719.3,108.0,66897.54000000001,75419.54000000001,784363.3,Small,463715.63,0.0,0.0,108857.69,59143.74,8818.42
5,2024 Q1,2024-03-31,Pizzeria,105237.0,121101.0,33625.0,41328.0,605506.0,91.0,208895.0,107.0,71612.0,79773.0,814401.0,Small,484405.35,0.0,0.0,103088.29,62829.26,9351.86
5,2024 Q2,2024-06-30,Pizzeria,96679.0,111253.0,30770.0,38196.0,556265.0,91.0,193373.0,107.0,65909.0,73057.0,749638.0,Small,445012.58,0.0,0.0,91683.47,62793.73,8125.79
5,2024 Q3,2024-09-30,Pizzeria,99188.0,113617.0,31058.77,38362.77,568085.0,92.0,194693.93,109.0,68129.23,75254.23000000001,762778.9299999999,Small,454468.34,0.0,0.0,93122.78,62885.74,8280.55
5,2024 Q4,2024-12-31,Pizzeria,128710.0,147266.0,42589.0,52586.0,736333.0,92.0,266889.88,116.0,86121.0,94680.0,1003222.88,Small,589066.89,0.0,0.0,129571.2,81576.2,14106.64
5,2025 Q1,2025-03-31,Pizzeria,133337.0,153436.0,38822.0,47898.0,767184.0,90.0,243074.76,100.0,94515.0,105538.0,1010258.76,Small,613747.88,0.0,0.0,118236.98,74105.55,12839.93
5,2025 Q2,2025-06-30,Pizzeria,125372.0,140867.0,37860.0,47256.0,704335.0,91.0,239305.0,107.0,87512.0,93611.0,943640.0,Small,563468.41,0.0,0.0,111722.34,79442.05,10280.07
5,2025 Q3,2025-09-30,Pizzeria,124892.0,139857.0,37564.0,46651.0,699289.0,92.0,236433.0,115.0,87328.0,93206.0,935722.0,Small,559431.28,0.0,0.0,111950.53,76613.51,10304.59
6,2022 Q4,2022-12-31,Pizzeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,0.0,0.0,0.0,0.0,0.0,0.0
6,2023 Q1,2023-03-31,Pizzeria,93162.0,93162.0,29062.0,36731.0,465811.0,90.0,183657.0,115.0,64100.0,56431.0,649468.0,Small,372649.39,0.0,0.0,86871.65,58757.82,8965.19
6,2023 Q2,2023-06-30,Pizzeria,83836.0,83836.0,25240.0,32258.0,419180.0,91.0,161292.0,107.0,58596.0,51578.0,580472.0,Small,335344.28,0.0,0.0,73199.49,55526.31,7326.15
6,2023 Q3,2023-09-30,Pizzeria,82015.0,82015.0,24571.0,31239.0,410077.0,92.0,156197.0,107.0,57444.0,50776.0,566274.0,Small,328061.59,0.0,0.0,72143.95,52282.19,7199.62
6,2023 Q4,2023-12-31,Pizzeria,101854.0,101854.0,30050.0,38005.0,509273.0,92.0,190025.0,107.0,71804.0,63849.0,699298.0,Small,407418.38,0.0,0.0,89739.19,60926.62,9308.96
6,2024 Q1,2024-03-31,Pizzeria,103217.0,103217.0,30856.0,39057.0,516089.0,91.0,195288.0,107.0,72361.0,64160.0,711377.0,Small,412871.5,0.0,0.0,91996.92,62855.74,9579.62
6,2024 Q2,2024-06-30,Pizzeria,91144.0,91144.0,27271.0,34926.0,455722.0,91.0,175224.14,108.0,63873.0,56218.0,630946.14,Small,364577.75,0.0,0.0,78805.85,60559.35,9178.54
6,2024 Q3,2024-09-30,Pizzeria,88870.0,88870.0,26336.0,33559.0,444352.0,92.0,167799.0,107.0,62534.0,55311.0,612151.0,Small,355482.24,0.0,0.0,77014.02,56665.48,7783.45
6,2024 Q4,2024-12-31,Pizzeria,108953.0,110165.0,34871.53,44206.53,550829.0,92.0,221390.8,116.0,74081.47,65958.47,772219.8,Small,440663.8,0.0,0.0,103407.83,72880.09,10947.58
6,2025 Q1,2025-03-31,Pizzeria,110414.0,110414.0,30635.0,38791.0,552071.0,90.0,193955.0,99.0,79779.0,71623.0,746026.0,Small,441657.25,0.0,0.0,91259.33,62569.12,9491.2
