CompanyId,VATPeriod,VATDate,Sector,OutputVAT,ExpectedOutputVAT,InputVAT,ExpectedInputVAT,TotalSales,CountSellerInvoices,TotalPurchases,CountBuyerInvoices,ReportedVATLiability,ExpectedVATLiability,Size,SizeCategory
287,2025 Q1,2025-03-31,Distributors,331132.75784,335834.3325,240200.77,240200.775,1343337.33,840.0,960803.1,132,90931.98783999999,95633.55750000002,2304140.43,Small
278,2022 Q1,2022-03-31,Distributors,439957.44989,452166.06,337173.41,337173.4125,1808664.24,2052.0,1348693.65,154,102784.03989000001,114992.64750000002,3157357.8899999997,Large
278,2022 Q2,2022-06-30,Distributors,366641.32572,377202.93,275943.96,275944.0125,1508811.72,1904.0,1103776.05,143,90697.36572,101258.91749999998,2612587.77,Large
278,2022 Q3,2022-09-30,Distributors,361446.3342,368822.79,268404.81,268404.81,1475291.16,1904.0,1073619.24,143,93041.52419999999,100417.97999999998,2548910.4,Large
278,2022 Q4,2022-12-31,Distributors,456460.29656,464354.3825,343470.87,343470.8325,1857417.53,1904.0,1373883.33,143,112989.42655999999,120883.54999999999,3231300.8600000003,Large
278,2023 Q1,2023-03-31,Distributors,454573.15719,465274.695,348244.07,348244.1025,1861098.78,1904.0,1392976.41,143,106329.08718999999,117030.59250000003,3254075.19,Large
278,2023 Q2,2023-06-30,Distributors,386549.59216,396054.91,290324.22,290324.2325,1584219.64,1904.0,1161296.93,143,96225.37216000003,105730.67749999999,2745516.57,Large
278,2023 Q3,2023-09-30,Distributors,375793.2797,381515.96,278148.3,278148.25,1526063.84,1904.0,1112593.0,143,97644.97970000003,103367.71000000002,2638656.84,Large
278,2023 Q4,2023-12-31,Distributors,457809.90555,464781.655,343308.67,343308.7025,1859126.62,1904.0,1373234.81,143,114501.23555000004,121472.95250000001,3232361.43,Large
278,2024 Q1,2024-03-31,Distributors,470229.2784,479823.1575,358581.13,358581.1825,1919292.6199999999,1905.0,1434324.73,143,111648.1484,121241.97499999998,3353617.3499999996,Large
278,2024 Q2,2024-06-30,Distributors,409531.3421,415767.7075,304288.74,304288.725,1663070.83,1904.0,1217154.9,143,105242.60210000002,111478.98250000004,2880225.73,Large
278,2024 Q3,2024-09-30,Distributors,403383.11,403383.225,294550.07,294550.0225,1613532.9,1902.0,1178200.09,143,108833.03999999998,108833.20249999996,2791732.99,Large
278,2024 Q4,2024-12-31,Distributors,533955.68898,540988.3525,400166.47,400166.515,2163953.41,2052.0,1600666.06,154,133789.21898,140821.83750000002,3764619.47,Large
278,2025 Q1,2025-03-31,Distributors,437061.25296,444168.2175,329990.59,329990.63,1776672.87,1756.0,1319962.52,132,107070.66295999999,114177.58750000002,3096635.39,Large
279,2022 Q1,2022-03-31,Distributors,331984.78,331984.995,231104.13,231104.1975,1327939.98,2032.0,924416.79,154,100880.65000000002,100880.79749999999,2252356.77,Small
279,2022 Q2,2022-06-30,Distributors,287067.49,287067.57,193326.39,193326.37,1148270.28,1884.0,773305.48,143,93741.09999999998,93741.20000000001,1921575.76,Small
279,2022 Q3,2022-09-30,Distributors,285893.26,285893.3925,192715.2,192715.2325,1143573.57,1884.0,770860.93,145,93178.06,93178.16,1914434.5,Small
279,2022 Q4,2022-12-31,Distributors,359839.43,359839.59,249005.2,249005.27,1439358.36,1884.0,996021.08,143,110834.22999999998,110834.32000000004,2435379.44,Small
279,2023 Q1,2023-03-31,Distributors,362216.2,362216.21,254297.81,254297.8225,1448864.84,1884.0,1017191.29,143,107918.39000000001,107918.38750000001,2466056.13,Small
279,2023 Q2,2023-06-30,Distributors,318752.33,318752.3125,217438.68,217438.7025,1275009.25,1884.0,869754.8099999999,143,101313.65000000002,101313.60999999999,2144764.06,Small
279,2023 Q3,2023-09-30,Distributors,306786.98,306787.005,205782.87,205782.83,1227148.02,1884.0,823131.32,143,101004.10999999999,101004.17500000002,2050279.3399999999,Small
279,2023 Q4,2023-12-31,Distributors,368389.36608,372486.725,254329.08,254329.0475,1489946.9,1884.0,1017316.19,143,114060.28608000002,118157.67749999999,2507263.09,Small
279,2024 Q1,2024-03-31,Distributors,382881.53696,387531.9825,272398.49,272398.47000000003,1550127.93,1884.0,1089593.88,143,110483.04696,115133.51249999995,2639721.8099999996,Small
279,2024 Q2,2024-06-30,Distributors,348286.86,348286.8325,237734.7,237734.695,1393147.33,1884.0,950938.78,145,110552.15999999997,110552.13750000001,2344086.1100000003,Small
279,2024 Q3,2024-09-30,Distributors,329819.5,329819.74000000005,220443.01,220443.0025,1319278.98,1881.0,881772.01,147,109376.48999999999,109376.73750000005,2201050.99,Small
279,2024 Q4,2024-12-31,Distributors,431718.53,431718.445,297923.29,297923.29,1726873.78,2032.0,1191693.16,154,133795.24000000005,133795.15500000003,2918566.94,Small
279,2025 Q1,2025-03-31,Distributors,350771.78491,354673.1775,247322.84,247322.835,1418692.71,1736.0,989291.34,132,103448.94490999999,107350.3425,2407984.05,Small
273,2022 Q1,2022-03-31,Distributors,166916.28,166916.3,134253.91,134253.9125,667665.2,914.0,537015.65,154,32662.369999999995,32662.387499999983,1204680.85,Small
273,2022 Q2,2022-06-30,Distributors,140600.08,140600.03,111211.67,111211.66,562400.12,848.0,444846.64,143,29388.40999999999,29388.369999999995,1007246.76,Small
273,2022 Q3,2022-09-30,Distributors,134171.48,134171.4125,103585.53,103585.5275,536685.64,849.0,414342.11,147,30585.95000000001,30585.88500000001,951027.75,Small
273,2022 Q4,2022-12-31,Distributors,170737.24,170737.3675,134562.08,134562.0825,682949.47,848.0,538248.33,143,36175.16,36175.285,1221197.7999999998,Small
273,2023 Q1,2023-03-31,Distributors,175860.65,175860.6075,140261.97,140261.9775,703442.43,848.0,561047.91,143,35598.67999999999,35598.630000000005,1264490.34,Small
273,2023 Q2,2023-06-30,Distributors,152445.79,152445.7475,118740.67,118740.6325,609782.99,848.0,474962.53,143,33705.12000000001,33705.11499999999,1084745.52,Small
273,2023 Q3,2023-09-30,Distributors,140401.83,140401.9125,109568.1,109568.075,561607.65,848.0,438272.3,143,30833.72999999998,30833.83750000001,999879.95,Small
273,2023 Q4,2023-12-31,Distributors,179277.43,179277.4,140258.61000000002,140258.67,717109.6,848.0,561034.68,143,39018.81999999998,39018.72999999998,1278144.28,Small
273,2024 Q1,2024-03-31,Distributors,186868.09,186868.1775,146792.0,146792.0075,747472.71,848.0,587168.03,143,40076.09,40076.169999999984,1334640.74,Small
273,2024 Q2,2024-06-30,Distributors,167666.26,167666.3,130133.4,130133.445,670665.2,848.0,520533.78,145,37532.860000000015,37532.85499999998,1191198.98,Small
273,2024 Q3,2024-09-30,Distributors,154157.84,154157.8675,118848.63,118848.6325,616631.47,847.0,475394.53,149,35309.20999999999,35309.234999999986,1092026.0,Small
273,2024 Q4,2024-12-31,Distributors,206363.23,206363.2425,161768.93,161768.8975,825452.97,914.0,647075.59,154,44594.30000000002,44594.345,1472528.56,Small
273,2025 Q1,2025-03-31,Distributors,179802.2,179802.1825,140889.25,140889.24,719208.73,782.0,563556.96,132,38912.95000000001,38912.942500000005,1282765.69,Small
280,2022 Q1,2022-03-31,Distributors,271693.3455,402508.6925,307241.43,307241.39,1610034.77,2006.0,1228965.56,154,-35548.0845,95267.30249999999,2839000.33,Medium
280,2022 Q2,2022-06-30,Distributors,236698.0788,348085.7125,263255.16,263255.2075,1392342.85,1862.0,1053020.83,143,-26557.081199999986,84830.505,2445363.68,Medium
280,2022 Q3,2022-09-30,Distributors,231095.42915000004,337365.855,253928.27,253928.3,1349463.42,1862.0,1015713.2,143,-22832.84084999995,83437.555,2365176.62,Medium
280,2022 Q4,2022-12-31,Distributors,283428.99786,418036.72,317255.59,317255.6275,1672146.88,1862.0,1269022.51,143,-33826.59214000002,100781.09249999997,2941169.3899999997,Medium
280,2023 Q1,2023-03-31,Distributors,288290.6411,422713.595,322671.72,322671.71,1690854.38,1862.0,1290686.84,143,-34381.078899999964,100041.88499999995,2981541.2199999997,Medium
280,2023 Q2,2023-06-30,Distributors,253641.08192000003,376321.8475,284778.37,284778.335,1505287.39,1862.0,1139113.34,143,-31137.28807999997,91543.51249999995,2644400.73,Medium
280,2023 Q3,2023-09-30,Distributors,242823.55720000004,353970.2,266326.45,266326.475,1415880.8,1862.0,1065305.9,143,-23502.892799999972,87643.72500000003,2481186.7,Medium
280,2023 Q4,2023-12-31,Distributors,308063.29581000004,452369.115,345167.79,345167.7825,1809476.46,1862.0,1380671.13,143,-37104.49418999994,107201.33250000002,3190147.59,Medium
280,2024 Q1,2024-03-31,Distributors,309088.396,457216.77749999997,350632.92,350632.85,1828867.0999999999,1863.0,1402531.4,143,-41544.523999999976,106583.92749999999,3231398.5,Medium
280,2024 Q2,2024-06-30,Distributors,269693.52975,399545.89,302615.86,302615.83,1598183.56,1862.0,1210463.32,143,-32922.33025,96930.06,2808646.88,Medium
280,2024 Q3,2024-09-30,Distributors,260555.82440000004,383170.44,289749.06,289749.11,1532681.76,1861.0,1158996.44,143,-29193.235599999956,93421.33000000002,2691678.2,Medium
280,2024 Q4,2024-12-31,Distributors,345066.6732,507450.9275,387593.04,387593.02,2029803.71,2006.0,1550372.08,154,-42526.36679999996,119857.90749999997,3580175.79,Medium
280,2025 Q1,2025-03-31,Distributors,304656.45196,452012.42,347987.45,347987.4375,1808049.68,1718.0,1391949.75,132,-43330.998040000035,104024.98249999998,3199999.4299999997,Medium
286,2022 Q1,2022-03-31,Distributors,433713.30302,441214.0825,310443.26,310443.2375,1764856.33,1904.0,1241772.95,154,123270.04301999998,130770.84500000003,3006629.2800000003,Large
286,2022 Q2,2022-06-30,Distributors,374586.68,374586.6625,258518.61,258518.63,1498346.65,1768.0,1034074.52,143,116068.07,116068.03249999997,2532421.17,Large
286,2022 Q3,2022-09-30,Distributors,371582.4849,379553.0725,259383.74,259383.755,1518212.29,1768.0,1037535.02,143,112198.74489999999,120169.3175,2555747.31,Large
286,2022 Q4,2022-12-31,Distributors,432827.85372,448059.89749999996,309996.25,309996.24,1792239.5799999998,1769.0,1239984.96,143,122831.60372000001,138063.65749999997,3032224.54,Large
286,2023 Q1,2023-03-31,Distributors,461301.52341,467377.1975,328624.46,328624.4075,1869508.79,1768.0,1314497.63,143,132677.06341,138752.79000000004,3184006.42,Large
286,2023 Q2,2023-06-30,Distributors,417514.13808,422585.155,293387.16,293387.215,1690340.62,1768.0,1173548.86,143,124126.97808000003,129197.94,2863889.4800000004,Large
286,2023 Q3,2023-09-30,Distributors,393089.56452,400702.9075,275936.13,275936.185,1602811.63,1768.0,1103744.74,143,117153.43452000001,124766.72249999997,2706556.37,Large
286,2023 Q4,2023-12-31,Distributors,467253.2817,485205.93,338487.95,338487.9775,1940823.72,1768.0,1353951.91,143,128765.33169999998,146717.9525,3294775.63,Large
286,2024 Q1,2024-03-31,Distributors,497347.55301,503898.3125,353739.5,353739.5175,2015593.25,1768.0,1414958.07,143,143608.05300999997,150158.79499999998,3430551.3200000003,Large
286,2024 Q2,2024-06-30,Distributors,444061.18,444061.25,306889.94,306889.8925,1776245.0,1768.0,1227559.57,143,137171.24,137171.35749999998,3003804.5700000003,Large
286,2024 Q3,2024-09-30,Distributors,422725.22136,430912.53,296947.29,296947.2625,1723650.12,1768.0,1187789.05,143,125777.93136000005,133965.26750000002,2911439.17,Large
286,2024 Q4,2024-12-31,Distributors,530070.6579999999,551009.0475,381698.56,381698.55,2204036.19,1904.0,1526794.2,154,148372.09799999994,169310.4975,3730830.3899999997,Large
286,2025 Q1,2025-03-31,Distributors,476299.1654,485029.64,341171.29,341171.3225,1940118.56,1632.0,1364685.29,132,135127.87540000002,143858.3175,3304803.85,Large
284,2022 Q1,2022-03-31,Distributors,403636.45639999997,451431.2975,355968.38,355968.4475,1805725.18,2077.0,1423873.79,154,47668.07639999996,95462.84999999998,3229598.9699999997,Large
284,2022 Q2,2022-06-30,Distributors,343655.36064,392300.695,306261.73,306261.7275,1569202.78,1927.0,1225046.91,143,37393.63064000005,86038.96750000003,2794249.69,Large
284,2022 Q3,2022-09-30,Distributors,335687.74091999995,384521.945,299827.19,299827.22250000003,1538087.78,1927.0,1199308.89,143,35860.55091999995,84694.72249999997,2737396.67,Large
284,2022 Q4,2022-12-31,Distributors,415760.87875,475155.24,374321.95,374321.9175,1900620.96,1927.0,1497287.67,143,41438.92874999996,100833.32250000001,3397908.63,Large
284,2023 Q1,2023-03-31,Distributors,433893.50616,489169.71,386515.34,386515.3525,1956678.84,1927.0,1546061.41,143,47378.166159999964,102654.35750000004,3502740.25,Large
284,2023 Q2,2023-06-30,Distributors,395032.43615,442365.39,345964.91,345964.92,1769461.56,1927.0,1383859.68,143,49067.52615000005,96400.47000000003,3153321.24,Large
284,2023 Q3,2023-09-30,Distributors,376622.37621,418934.905,326314.39,326314.295,1675739.62,1927.0,1305257.18,143,50307.98621,92620.61000000004,2980996.8,Large
284,2023 Q4,2023-12-31,Distributors,448378.38115,518356.4025,406959.87,406959.8925,2073425.61,1927.0,1627839.57,143,41418.51114999998,111396.51000000001,3701265.18,Large
284,2024 Q1,2024-03-31,Distributors,477774.41304,531451.1775,419920.19,419920.1175,2125804.71,1927.0,1679680.47,143,57854.22304000001,111531.06,3805485.1799999997,Large
284,2024 Q2,2024-06-30,Distributors,418884.50124,479821.6575,376052.99,376052.95,1919286.63,1927.0,1504211.8,143,42831.51124000002,103768.70749999996,3423498.4299999997,Large
284,2024 Q3,2024-09-30,Distributors,327689.98014,456392.7125,355236.36,355236.3325,1825570.85,1926.0,1420945.33,143,-27546.379859999986,101156.38,3246516.18,Large
284,2024 Q4,2024-12-31,Distributors,451398.13856,614983.7425,483769.61,483769.54,2459934.97,2076.0,1935078.16,154,-32371.471439999994,131214.20250000007,4395013.13,Large
284,2025 Q1,2025-03-31,Distributors,378729.17988,528213.305,417406.12,417406.0975,2112853.22,1778.0,1669624.39,132,-38676.940119999985,110807.20750000008,3782477.6100000003,Large
282,2022 Q1,2022-03-31,Distributors,140398.01572,162122.4275,127045.86,127045.8025,648489.71,980.0,508183.21,140,13352.155719999995,35076.624999999985,1156672.92,Small
282,2022 Q2,2022-06-30,Distributors,116364.407,135307.455,104913.63,104913.6,541229.82,910.0,419654.4,130,11450.777000000002,30393.85499999998,960884.22,Small
282,2022 Q3,2022-09-30,Distributors,112580.62365,130150.935,100200.82,100200.8075,520603.74,910.0,400803.23,130,12379.803649999987,29950.127500000002,921406.97,Small
282,2022 Q4,2022-12-31,Distributors,141799.99547999998,165268.22,128199.87,128199.8925,661072.88,910.0,512799.57,130,13600.125479999988,37068.3275,1173872.45,Small
282,2023 Q1,2023-03-31,Distributors,148761.78321,173180.1525,135197.78,135197.7575,692720.61,910.0,540791.03,130,13564.003209999995,37982.39499999999,1233511.6400000001,Small
282,2023 Q2,2023-06-30,Distributors,133048.0458,154707.025,120135.27,120135.29,618828.1,910.0,480541.16,132,12912.775799999989,34571.735,1099369.26,Small
282,2023 Q3,2023-09-30,Distributors,120047.47533,140735.645,107973.82,107973.84,562942.58,910.0,431895.36,130,12073.655329999994,32761.804999999993,994837.94,Small
282,2023 Q4,2023-12-31,Distributors,149005.89122999998,173061.3125,133726.87,133726.8725,692245.25,910.0,534907.49,130,15279.021229999984,39334.44,1227152.74,Small
282,2024 Q1,2024-03-31,Distributors,153930.76719999997,180246.7525,140511.03,140510.98,720987.01,910.0,562043.92,130,13419.737199999974,39735.77249999999,1283030.9300000002,Small
282,2024 Q2,2024-06-30,Distributors,145790.02585,170914.5425,132308.79,132308.7675,683658.17,910.0,529235.07,130,13481.235849999997,38605.77500000002,1212893.24,Small
282,2024 Q3,2024-09-30,Distributors,132152.6106,155269.98500000002,119055.62,119055.5475,621079.93,911.0,476222.19,130,13096.99060000002,36214.437500000015,1097302.12,Small
282,2024 Q4,2024-12-31,Distributors,165466.49876,191069.795,147657.37,147657.3775,764279.18,980.0,590629.51,140,17809.128759999992,43412.41750000001,1354908.69,Small
282,2025 Q1,2025-03-31,Distributors,152160.86064,176520.7375,138034.71,138034.7325,706082.95,840.0,552138.93,120,14126.150640000007,38486.004999999976,1258221.88,Small
269,2022 Q1,2022-03-31,Distributors,416797.42,416797.3675,295458.16,295458.1625,1667189.47,1946.0,1181832.65,140,121339.26000000001,121339.20500000002,2849022.12,Medium
269,2022 Q2,2022-06-30,Distributors,353257.45,353257.395,246131.09,246131.065,1413029.58,1807.0,984524.26,130,107126.36000000002,107126.33000000002,2397553.84,Medium
269,2022 Q3,2022-09-30,Distributors,333044.58,333044.625,232191.36,232191.3225,1332178.5,1807.0,928765.29,130,100853.22000000003,100853.30249999999,2260943.79,Medium
269,2022 Q4,2022-12-31,Distributors,405082.3,405082.2175,286100.38,286100.4125,1620328.87,1807.0,1144401.65,130,118981.91999999998,118981.80500000005,2764730.52,Medium
269,2023 Q1,2023-03-31,Distributors,422313.36,422313.36,299412.42,299412.485,1689253.44,1807.0,1197649.94,130,122900.94,122900.875,2886903.38,Medium
269,2023 Q2,2023-06-30,Distributors,366423.25,366423.3075,255518.21,255518.2125,1465693.23,1807.0,1022072.85,130,110905.04000000001,110905.095,2487766.08,Medium
269,2023 Q3,2023-09-30,Distributors,353006.88,353006.70999999996,246530.32,246530.3525,1412026.8399999999,1808.0,986121.41,130,106476.56,106476.35749999995,2398148.25,Medium
269,2023 Q4,2023-12-31,Distributors,431495.16,431495.3625,305916.04,305916.075,1725981.45,1807.0,1223664.3,130,125579.12,125579.28749999998,2949645.75,Medium
269,2024 Q1,2024-03-31,Distributors,436507.23,436507.305,309556.26,309556.255,1746029.22,1807.0,1238225.02,130,126950.96999999997,126951.04999999999,2984254.24,Medium
269,2024 Q2,2024-06-30,Distributors,383863.39,383863.465,267936.42,267936.3475,1535453.86,1807.0,1071745.39,130,115926.97000000003,115927.11750000005,2607199.25,Medium
269,2024 Q3,2024-09-30,Distributors,366283.79497,370357.725,259157.8,259157.8025,1481430.9,1807.0,1036631.21,136,107125.99497,111199.92249999999,2518062.11,Medium
269,2024 Q4,2024-12-31,Distributors,495533.5,495533.5475,352279.8,352279.8425,1982134.19,1946.0,1409119.37,140,143253.7,143253.70499999996,3391253.56,Medium
269,2025 Q1,2025-03-31,Distributors,434949.63,434949.7125,309957.48,309957.4875,1739798.85,1668.0,1239829.95,120,124992.15000000002,124992.22500000003,2979628.8,Medium
338,2022 Q1,2022-03-31,Importer,92484.42623,93513.16,0.0,0.0,374052.64,540.0,0.0,0,92484.42623,93513.16,374052.64,Small
338,2022 Q2,2022-06-30,Importer,92756.2331,93787.9925,0.0,0.0,375151.97,500.0,0.0,0,92756.2331,93787.9925,375151.97,Small
338,2022 Q3,2022-09-30,Importer,86161.53,86161.465,0.0,0.0,344645.86,500.0,0.0,0,86161.53,86161.465,344645.86,Small
338,2022 Q4,2022-12-31,Importer,94924.99729,96566.6275,0.0,0.0,386266.51,500.0,0.0,0,94924.99729,96566.6275,386266.51,Small
338,2023 Q1,2023-03-31,Importer,100530.87,100530.82,0.0,0.0,402123.28,500.0,0.0,0,100530.87,100530.82,402123.28,Small
338,2023 Q2,2023-06-30,Importer,103531.11,103531.1925,0.0,0.0,414124.77,500.0,0.0,0,103531.11,103531.1925,414124.77,Small
338,2023 Q3,2023-09-30,Importer,94754.94812,96393.605,0.0,0.0,385574.42,500.0,0.0,0,94754.94812,96393.605,385574.42,Small
338,2023 Q4,2023-12-31,Importer,103589.41273,104741.4975,0.0,0.0,418965.99,500.0,0.0,0,103589.41273,104741.4975,418965.99,Small
338,2024 Q1,2024-03-31,Importer,106758.0,106758.17,0.0,0.0,427032.69,501.0,0.0,0,106758.0,106758.17,427032.69,Small
338,2024 Q2,2024-06-30,Importer,113162.96,113162.88,0.0,0.0,452651.52,500.0,0.0,0,113162.96,113162.88,452651.52,Small
338,2024 Q3,2024-09-30,Importer,100101.04654,102248.185,0.0,0.0,408992.74,498.0,0.0,0,100101.04654,102248.185,408992.74,Small
338,2024 Q4,2024-12-31,Importer,121440.69,121440.7575,0.0,0.0,485763.03,540.0,0.0,0,121440.69,121440.7575,485763.03,Small
338,2025 Q1,2025-03-31,Importer,104530.7025,105907.3975,0.0,0.0,423629.59,460.0,0.0,0,104530.7025,105907.3975,423629.59,Small
343,2022 Q1,2022-03-31,Importer,60074.19477,71262.37,0.0,0.0,285049.48,480.0,0.0,0,60074.19477,71262.37,285049.48,Small
343,2022 Q2,2022-06-30,Importer,52166.31636,62549.58,0.0,0.0,250198.32,445.0,0.0,0,52166.31636,62549.58,250198.32,Small
343,2022 Q3,2022-09-30,Importer,51818.14296,61250.7275,0.0,0.0,245002.91,445.0,0.0,0,51818.14296,61250.7275,245002.91,Small
343,2022 Q4,2022-12-31,Importer,60845.21051,73043.3025,0.0,0.0,292173.21,445.0,0.0,0,60845.21051,73043.3025,292173.21,Small
343,2023 Q1,2023-03-31,Importer,60910.734039999996,72597.2875,0.0,0.0,290389.16,446.0,0.0,0,60910.734039999996,72597.2875,290389.16,Small
343,2023 Q2,2023-06-30,Importer,55344.35945,66280.745,0.0,0.0,265122.98,445.0,0.0,0,55344.35945,66280.745,265122.98,Small
343,2023 Q3,2023-09-30,Importer,55532.35696,65486.2325,0.0,0.0,261944.93,445.0,0.0,0,55532.35696,65486.2325,261944.93,Small
